eirzoningmodcat,modcat_id,FREQUENCY,SUM_ACRES,manual_county,juris,gg_id,tra_id,sesit_id,coc_id,ppa_id,exp2020_id,ex_res_bldg,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,res_rent_cat,job_out_cat
unincorporated_santa_claraNANAHRADISNANAexp3_auNA,3202,2,2.31882726375,85,unincorporated_santa_clara,,,HRADIS,,,exp3_au,,,,,,0.0,0.0,,,
unincorporated_napaNANADISCoCNAinunNA,3203,7,11.3213244882,55,unincorporated_napa,,,DIS,CoC,,inun,,HS,,2.0,,,,,,
napaNANAHRANANAexp1_npNA,3204,1,160.266018058,55,napa,,,HRA,,,exp1_np,,,,,,0.0,0.0,,,
american_canyonNANADISNAppaexp1NA,3205,1,2.85459263515,55,american_canyon,,,DIS,,ppa,exp1,,,HM,,,0.0,0.0,,,
american_canyonGGNADISNAppainNA,3206,1,5.41592891968,55,american_canyon,GG,,DIS,,ppa,in,,IW,HM,,2.0,,,,,
san_franciscoGGtra1NACoCNAoutres,3207,1,0.018079611448,75,san_francisco,GG,tra1,,CoC,,out,res,,,,,0.0,0.0,,,
athertonGGNAHRANANAinNA,3208,5,48.2515893024,81,atherton,GG,,HRA,,,in,,HM,,75.0,,,,,,
antiochGGtra3NACoCNAinNA,3209,1,4.28178346072,13,antioch,GG,tra3,,CoC,,in,,HM,,35.0,,,,,,
los_gatosGGNAHRADISNANAoutres,3210,6,2.52815010291,85,los_gatos,GG,,HRADIS,,,out,res,,,,,0.0,0.0,,,
daly_cityGGtra2bNACoCNAinres,3211,1,0.0573916348015,81,daly_city,GG,tra2b,,CoC,,in,res,,,,,,,,,
sunnyvaleNAtra2cDISNANAinNA,3212,4,13.1515847473,85,sunnyvale,,tra2c,DIS,,,in,,,,,,,,,,
mountain_viewGGtra2bHRANANAinres,3213,2,0.377474586808,85,mountain_view,GG,tra2b,HRA,,,in,res,HM,,100.0,,,,,,
sunnyvaleNAtra2cNACoCNAinres,3214,1,2.4203480147,85,sunnyvale,,tra2c,,CoC,,in,res,,,,,,,,,
gilroyNANADISCoCNAoutNA,3215,2,14.6622819485,85,gilroy,,,DIS,CoC,,out,,,,,,0.0,0.0,,,
campbellNANAHRANANAinNA,3216,8,19.7043621474,85,campbell,,,HRA,,,in,,,,,,,,,,
haywardNANADISCoCNAoutres,3217,2,2.60309936634,1,hayward,,,DIS,CoC,,out,res,,,,,0.0,0.0,,,
pleasantonNAtra3HRADISNANAexp1_npNA,3218,2,145.04032065,1,pleasanton,,tra3,HRADIS,,,exp1_np,,,,,,0.0,0.0,,,
haywardGGNADISNANAoutNA,3219,2,0.480756855508,1,hayward,GG,,DIS,,,out,,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra3DISNANAexp1_npNA,3220,11,620.158915141,1,unincorporated_alameda,,tra3,DIS,,,exp1_np,,,,,,0.0,0.0,,,
san_joseGGNADISNANAoutNA,3221,3,18.8524332417,85,san_jose,GG,,DIS,,,out,,,,,,0.0,0.0,,,
unincorporated_sonomaNANANANANAexp0_npNA,3222,1,3.35169267802,97,unincorporated_sonoma,,,,,,exp0_np,,,,,,0.0,0.0,,,
unincorporated_alamedaGGtra3DISNANAoutNA,3223,1,0.0769471244568,1,unincorporated_alameda,GG,tra3,DIS,,,out,,,,,,0.0,0.0,,,
dublinNANAHRADISNANAoutres,3224,2,0.606796542513,1,dublin,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
alamedaNAtra2aNANANAinNA,3225,1,0.93264983636,1,alameda,,tra2a,,,,in,,,,,,,,,,
unincorporated_alamedaNAtra3NANANAexp1NA,3226,1,1.12081258371,1,unincorporated_alameda,,tra3,,,,exp1,,,,,,0.0,0.0,,,
redwood_cityGGNANANANAinres,3227,3,0.470594560929,81,redwood_city,GG,,,,,in,res,,,35.0,,,,,,
palo_altoNAtra2aHRANANAoutNA,3228,1,9.55775202406,85,palo_alto,,tra2a,HRA,,,out,,,,,,0.0,0.0,,,
oakleyNANADISNAppaexp1NA,3229,1,2.18503440905,13,oakley,,,DIS,,ppa,exp1,,,HM,,,0.0,0.0,,,
san_mateoNAtra2aHRANANAinNA,3230,1,2.0298405769,81,san_mateo,,tra2a,HRA,,,in,,,,,,,,,,
los_altos_hillsNANAHRADISNANAoutres,3231,3,11.7534278693,85,los_altos_hills,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
unincorporated_santa_claraGGtra3DISCoCNAinunNA,3232,2,3.0441058927,85,unincorporated_santa_clara,GG,tra3,DIS,CoC,,inun,,HS,,2.0,,,,,,
unincorporated_contra_costaNANAHRADISNANAexpmax_npres,3233,3,33.4024351611,13,unincorporated_contra_costa,,,HRADIS,,,expmax_np,res,,,,,0.0,0.0,,,
unincorporated_sonomaNANANANANAexpmax_npNA,3234,4,358.981779655,97,unincorporated_sonoma,,,,,,expmax_np,,,,,,0.0,0.0,,,
sebastopolNANAHRANANAexp1res,3235,1,0.502087543178,97,sebastopol,,,HRA,,,exp1,res,,,,,0.0,0.0,,,
san_rafaelNAtra3NANANAoutNA,3236,3,15.7836748646,41,san_rafael,,tra3,,,,out,,,,,,0.0,0.0,,,
sausalitoNANANANANAinNA,3237,1,163.693566869,41,sausalito,,,,,,in,,,,,,,,,,
unincorporated_marinNANANANANAexp1NA,3238,4,41.2327207036,41,unincorporated_marin,,,,,,exp1,,,,,,0.0,0.0,,,
unincorporated_marinNANADISNANAexp1NA,3239,1,4.57870395936,41,unincorporated_marin,,,DIS,,,exp1,,,,,,0.0,0.0,,,
pittsburgNAtra2aNANANAinNA,3240,2,12.0678765561,13,pittsburg,,tra2a,,,,in,,,,,,,,,,pittsburg
unincorporated_solanoNANADISNAppaexp0NA,3241,2,355.860582059,95,unincorporated_solano,,,DIS,,ppa,exp0,,,HM,,,0.0,0.0,,,
morgan_hillGGNANANANAinNA,3242,4,2.98706125549,85,morgan_hill,GG,,,,,in,,,,35.0,,,,,,
oaklandGGtra2aHRACoCNAinres,3243,1,0.148636907173,1,oakland,GG,tra2a,HRA,CoC,,in,res,,,,,,,,,oak
livermoreNANADISNANAexp1_npres,3244,2,5.02332061372,1,livermore,,,DIS,,,exp1_np,res,,,,,0.0,0.0,,,
unincorporated_solanoNANANANANAexp0res,3245,2,2.69772790813,95,unincorporated_solano,,,,,,exp0,res,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra2aNANANAoutNA,3246,1,4.90956126474,1,unincorporated_alameda,,tra2a,,,,out,,,,,,0.0,0.0,,,
san_franciscoGGtra2bNANAppainNA,3247,1,0.2492608538,75,san_francisco,GG,tra2b,,,ppa,in,,IW,HM,,2.0,,,,,
livermoreNAtra3DISNAppainres,3248,5,6.33137628806,1,livermore,,tra3,DIS,,ppa,in,res,,HM,,,,,,,
livermoreNANADISNAppaoutNA,3249,1,6.73289954026,1,livermore,,,DIS,,ppa,out,,,HM,,,0.0,0.0,,,
haywardNAtra3NANANAoutNA,3250,1,19.0299492271,1,hayward,,tra3,,,,out,,,,,,0.0,0.0,,,
windsorNANADISNANAexp1_npNA,3251,2,8.06744430703,97,windsor,,,DIS,,,exp1_np,,,,,,0.0,0.0,,,
south_san_franciscoGGNANACoCNAinNA,3252,7,14.5373267437,81,south_san_francisco,GG,,,CoC,,in,,,,35.0,,,,,,
athertonNANAHRANANAinNA,3253,4,7.98268051432,81,atherton,,,HRA,,,in,,,,,,,,,,
unincorporated_marinGGtra3NANANAoutNA,3254,2,12.7919684439,41,unincorporated_marin,GG,tra3,,,,out,,,,,,0.0,0.0,,,
unincorporated_san_mateoNAtra3NACoCNAoutNA,3255,1,5.99099912518,81,unincorporated_san_mateo,,tra3,,CoC,,out,,,,,,0.0,0.0,,,
oaklandNANANANAppaoutNA,3256,2,72.0284290538,1,oakland,,,,,ppa,out,,,HM,,,0.0,0.0,,,
oaklandNANANACoCNAexp0NA,3257,1,30.5786260633,1,oakland,,,,CoC,,exp0,,,,,,0.0,0.0,,,
unincorporated_sonomaNANANANANAexpmax_npres,3258,3,83.6845543814,97,unincorporated_sonoma,,,,,,expmax_np,res,,,,,0.0,0.0,,,
san_brunoGGNANANANAinNA,3259,3,22.0621699204,81,san_bruno,GG,,,,,in,,,,35.0,,,,,,
palo_altoNAtra2bHRANANAinNA,3260,2,6.83558283584,85,palo_alto,,tra2b,HRA,,,in,,,,,,,,,,
el_cerritoNAtra2aNACoCNAinNA,3261,2,0.707355198607,13,el_cerrito,,tra2a,,CoC,,in,,,,,,,,,,el_cerrito
napaGGNADISCoCNAinNA,3262,1,2.40277913627,55,napa,GG,,DIS,CoC,,in,,,,35.0,,,,,,
unincorporated_napaNANADISNANAexp1NA,3263,5,14.3599725338,55,unincorporated_napa,,,DIS,,,exp1,,,,,,0.0,0.0,,,
unincorporated_solanoNANANACoCNAexp3_auNA,3264,1,0.560190661212,95,unincorporated_solano,,,,CoC,,exp3_au,,,,,,0.0,0.0,,,
gilroyNAtra3NANANAoutNA,3265,5,55.8065929943,85,gilroy,,tra3,,,,out,,,,,,0.0,0.0,,,
vallejoGGtra3DISNANAinres,3266,1,0.135152535243,95,vallejo,GG,tra3,DIS,,,in,res,HM,,35.0,,,,,,
beniciaNANAHRANANAinres,3267,1,0.180696277656,95,benicia,,,HRA,,,in,res,,,,,,,,,
vacavilleNANADISNANAoutres,3268,1,5.0781701243,95,vacaville,,,DIS,,,out,res,,,,,0.0,0.0,,,
unincorporated_alamedaNANANANANAexp0res,3269,1,4.23797211019,1,unincorporated_alameda,,,,,,exp0,res,,,,,0.0,0.0,,,
dublinNAtra2aHRANANAinNA,3270,3,1.3422391074,1,dublin,,tra2a,HRA,,,in,,,,,,,,,,dub
gilroyGGNANANANAinNA,3271,1,4.21197421342,85,gilroy,GG,,,,,in,,,,35.0,,,,,,
unincorporated_contra_costaNANANANANAoutres,3272,3,1.20259364671,13,unincorporated_contra_costa,,,,,,out,res,,,,,0.0,0.0,,,
unincorporated_contra_costaNANAHRADISNANAexp1NA,3273,1,11.4505545989,13,unincorporated_contra_costa,,,HRADIS,,,exp1,,,,,,0.0,0.0,,,
antiochNAtra2aDISCoCNAinres,3274,4,0.609344218357,13,antioch,,tra2a,DIS,CoC,,in,res,,,,,,,,,antioch
unincorporated_sonomaNANANACoCNAexp0_npres,3275,1,0.350850722069,97,unincorporated_sonoma,,,,CoC,,exp0_np,res,,,,,0.0,0.0,,,
concordNANADISNAppainres,3276,3,3.6834705588,13,concord,,,DIS,,ppa,in,res,,HM,,,,,,,
daly_cityGGtra3NACoCNAinres,3277,4,0.237896266747,81,daly_city,GG,tra3,,CoC,,in,res,,,,,,,,,
pacificaNANAHRADISNANAoutres,3278,1,0.601524639563,81,pacifica,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
daly_cityNANAHRANANAinres,3279,2,8.65954062881,81,daly_city,,,HRA,,,in,res,,,,,,,,,
unincorporated_san_mateoGGNAHRANANAinunNA,3280,4,7.02242576439,81,unincorporated_san_mateo,GG,,HRA,,,inun,,HS,,2.0,,,,,,
unincorporated_santa_claraNAtra3DISCoCNAinunres,3281,7,0.559300678021,85,unincorporated_santa_clara,,tra3,DIS,CoC,,inun,res,,,,,,,,,
unincorporated_santa_claraNANADISNANAexp1NA,3282,2,8.35709375956,85,unincorporated_santa_clara,,,DIS,,,exp1,,,,,,0.0,0.0,,,
gilroyNAtra3DISCoCNAoutNA,3283,2,2.89412260784,85,gilroy,,tra3,DIS,CoC,,out,,,,,,0.0,0.0,,,
unincorporated_santa_claraGGtra3NANANAexp3_auNA,3284,1,4.02430440813,85,unincorporated_santa_clara,GG,tra3,,,,exp3_au,,,,,,0.0,0.0,,,
dixonNANAHRACoCNAoutNA,3285,1,1.62546016942,95,dixon,,,HRA,CoC,,out,,,,,,0.0,0.0,,,
unincorporated_solanoNANAHRADISNANAubzNA,3286,1,384.806128277,95,unincorporated_solano,,,HRADIS,,,ubz,,,,,,0.0,0.0,,,
unincorporated_solanoGGNANANANAinunNA,3287,3,126.82115752,95,unincorporated_solano,GG,,,,,inun,,HS,,2.0,,,,,,
unincorporated_santa_claraNAtra3NANAppaoutNA,3288,2,22.5883264031,85,unincorporated_santa_clara,,tra3,,,ppa,out,,,HM,,,0.0,0.0,,,
tiburonGGtra3HRANANAoutNA,3289,1,0.56056149189,41,tiburon,GG,tra3,HRA,,,out,,,,,,0.0,0.0,,,
napaNANANANANAexp1_npres,3290,2,11.9414008438,55,napa,,,,,,exp1_np,res,,,,,0.0,0.0,,,
unincorporated_napaNANANANANAexp0_npres,3291,4,52.481257994,55,unincorporated_napa,,,,,,exp0_np,res,,,,,0.0,0.0,,,
novatoNANAHRANANAinres,3292,1,0.022890694127,41,novato,,,HRA,,,in,res,,,,,,,,,
unincorporated_marinNANANANANAexp3_aures,3293,1,0.398769792321,41,unincorporated_marin,,,,,,exp3_au,res,,,,,0.0,0.0,,,
unincorporated_sonomaNANANANANAexp2_npres,3294,3,71.5493816319,97,unincorporated_sonoma,,,,,,exp2_np,res,,,,,0.0,0.0,,,
unincorporated_contra_costaNANADISNAppaoutres,3295,1,0.0860864391918,13,unincorporated_contra_costa,,,DIS,,ppa,out,res,,HM,,,0.0,0.0,,,
fremontGGNAHRANANAoutNA,3296,1,4.7801625429,1,fremont,GG,,HRA,,,out,,,,,,0.0,0.0,,,
fremontGGtra3NANANAinres,3297,2,0.10299093647,1,fremont,GG,tra3,,,,in,res,HM,,35.0,,,,,,
albanyGGNAHRANANAinres,3298,2,0.0975549452017,1,albany,GG,,HRA,,,in,res,HM,,50.0,,,,,,
unincorporated_alamedaNAtra3HRANANAexp0res,3299,1,1.27779243536,1,unincorporated_alameda,,tra3,HRA,,,exp0,res,,,,,0.0,0.0,,,
novatoNANANANANAexp1NA,3300,1,0.0204990973341,41,novato,,,,,,exp1,,,,,,0.0,0.0,,,
south_san_franciscoNAtra3HRANANAinNA,3301,1,0.0794167089668,81,south_san_francisco,,tra3,HRA,,,in,,,,,,,,,,
unincorporated_sonomaNANANACoCNAexp0_npNA,3302,1,1.15363692437,97,unincorporated_sonoma,,,,CoC,,exp0_np,,,,,,0.0,0.0,,,
dublinGGNAHRANANAinNA,3303,3,4.29546401056,1,dublin,GG,,HRA,,,in,,HM,,50.0,,,,,,
piedmontGGNAHRADISNANAoutres,3304,1,0.00241930750895,1,piedmont,GG,,HRADIS,,,out,res,,,,,0.0,0.0,,,
healdsburgNANADISNANAexp1NA,3305,1,25.3633771247,97,healdsburg,,,DIS,,,exp1,,,,,,0.0,0.0,,,
pinoleNAtra3NANANAoutNA,3306,1,24.9198793015,13,pinole,,tra3,,,,out,,,,,,0.0,0.0,,,
oaklandNAtra3NACoCNAoutNA,3307,1,11.7631753564,1,oakland,,tra3,,CoC,,out,,,,,,0.0,0.0,,,
san_rafaelGGNADISNANAinNA,3308,1,0.0653726932945,41,san_rafael,GG,,DIS,,,in,,,,35.0,,,,,,
half_moon_bayNANAHRADISNANAoutNA,3309,2,17.4511109043,81,half_moon_bay,,,HRADIS,,,out,,,,,,0.0,0.0,,,
saratogaNAtra3HRANANAinNA,3310,1,6.71168741147,85,saratoga,,tra3,HRA,,,in,,,,,,,,,,
gilroyGGNANANANAinres,3311,1,1.7101253831,85,gilroy,GG,,,,,in,res,,,35.0,,,,,,
beniciaNANADISNANAoutNA,3312,1,0.468937378209,95,benicia,,,DIS,,,out,,,,,,0.0,0.0,,,
unincorporated_solanoNANADISNANAexp0_npres,3313,2,1.04750587854,95,unincorporated_solano,,,DIS,,,exp0_np,res,,,,,0.0,0.0,,,
mountain_viewNAtra2aHRADISNANAinres,3314,1,0.0399857800031,85,mountain_view,,tra2a,HRADIS,,,in,res,,,,,,,,,
sebastopolGGNAHRADISNANAinNA,3315,3,7.72715703119,97,sebastopol,GG,,HRADIS,,,in,,HM,,50.0,,,,,,
alamedaNANAHRADISNANAinNA,3316,1,37.4313559228,1,alameda,,,HRADIS,,,in,,,,,,,,,,
unincorporated_alamedaGGtra3DISCoCNAoutres,3317,2,0.137892175725,1,unincorporated_alameda,GG,tra3,DIS,CoC,,out,res,,,,,0.0,0.0,,,
san_leandroNANADISNAppainres,3318,1,1.80405829635,1,san_leandro,,,DIS,,ppa,in,res,,HM,,,,,,,
menlo_parkGGNAHRADISNANAinres,3319,2,0.948584966281,81,menlo_park,GG,,HRADIS,,,in,res,HM,,75.0,,,,,,
menlo_parkGGNAHRADISNANAinNA,3320,1,0.487204330466,81,menlo_park,GG,,HRADIS,,,in,,HM,,75.0,,,,,,
palo_altoGGNADISCoCNAinres,3321,1,0.425342131259,85,palo_alto,GG,,DIS,CoC,,in,res,,,,,,,,,
milpitasNANAHRADISNANAoutres,3322,3,7.23449650676,85,milpitas,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
milpitasGGNADISNANAinNA,3323,1,1.43260082477,85,milpitas,GG,,DIS,,,in,,,,35.0,,,,,,
saratogaNANAHRADISNANAoutres,3324,2,9.06479604198,85,saratoga,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
menlo_parkGGNADISNANAinres,3325,2,0.667961778927,81,menlo_park,GG,,DIS,,,in,res,,,35.0,,,,,,
san_mateoNANAHRADISCoCNAinNA,3326,6,0.371564482978,81,san_mateo,,,HRADIS,CoC,,in,,,,,,,,,,
unincorporated_sonomaGGNADISNANAoutres,3327,2,18.3459016419,97,unincorporated_sonoma,GG,,DIS,,,out,res,,,,,0.0,0.0,,,
unincorporated_san_mateoGGtra2bHRADISNANAinunres,3328,2,3.19605030201,81,unincorporated_san_mateo,GG,tra2b,HRADIS,,,inun,res,HS,,2.0,,,,,,
fairfieldNAtra3DISCoCNAinres,3329,1,0.0217750226263,95,fairfield,,tra3,DIS,CoC,,in,res,,,,,,,,,
tiburonNAtra3HRADISNANAinNA,3330,1,0.450678119978,41,tiburon,,tra3,HRADIS,,,in,,,,,,,,,,
palo_altoNAtra2aHRADISNANAinNA,3331,4,4.7705041187,85,palo_alto,,tra2a,HRADIS,,,in,,,,,,,,,,
portola_valleyNANAHRANANAoutres,3332,2,3.14186768868,81,portola_valley,,,HRA,,,out,res,,,,,0.0,0.0,,,
gilroyNANAHRADISNANAoutres,3333,1,1.21388571403,85,gilroy,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
unincorporated_solanoNANANANANAexpmax_npres,3334,2,94.3291483705,95,unincorporated_solano,,,,,,expmax_np,res,,,,,0.0,0.0,,,
alamedaNANAHRADISNANAinres,3335,2,0.508514440955,1,alameda,,,HRADIS,,,in,res,,,,,,,,,
healdsburgNANADISNANAexp1res,3336,1,5.27276737033,97,healdsburg,,,DIS,,,exp1,res,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra3HRADISNANAexp1res,3337,1,1.1405603747,1,unincorporated_alameda,,tra3,HRADIS,,,exp1,res,,,,,0.0,0.0,,,
vallejoGGtra3DISNANAinNA,3338,4,552.576820005,95,vallejo,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
oaklandNANANANANAoutNA,3339,5,4806.93772066,1,oakland,,,,,,out,,,,,,0.0,0.0,,,
albanyNAtra3HRANANAoutNA,3340,2,1.02749657993,1,albany,,tra3,HRA,,,out,,,,,,0.0,0.0,,,
fairfieldNANAHRADISNANAinNA,3341,1,0.24931215718,95,fairfield,,,HRADIS,,,in,,,,,,,,,,
san_rafaelGGtra3DISCoCNAoutNA,3342,3,2.44223271605,41,san_rafael,GG,tra3,DIS,CoC,,out,,,,,,0.0,0.0,,,
el_cerritoNAtra2aHRANANAinNA,3343,1,0.337152581131,13,el_cerrito,,tra2a,HRA,,,in,,,,,,,,,,el_cerrito
el_cerritoGGtra2aHRANANAinres,3344,1,0.110534953244,13,el_cerrito,GG,tra2a,HRA,,,in,res,HM,,75.0,,,,,,el_cerrito
san_joseGGtra3HRADISNANAoutres,3345,1,0.0279150703637,85,san_jose,GG,tra3,HRADIS,,,out,res,,,,,0.0,0.0,,,
unincorporated_solanoNANANANANAexp2_npNA,3346,2,440.177747578,95,unincorporated_solano,,,,,,exp2_np,,,,,,0.0,0.0,,,
unincorporated_solanoNANANANANAoutres,3347,2,27.5496825588,95,unincorporated_solano,,,,,,out,res,,,,,0.0,0.0,,,
unincorporated_alamedaNANAHRANANAexp1_npNA,3348,1,24.7692408104,1,unincorporated_alameda,,,HRA,,,exp1_np,,,,,,0.0,0.0,,,
berkeleyNAtra3HRACoCNAinNA,3349,1,11.6351769853,1,berkeley,,tra3,HRA,CoC,,in,,,,,,,,,,
berkeleyNANAHRADISNANAoutNA,3350,1,16.7329457168,1,berkeley,,,HRADIS,,,out,,,,,,0.0,0.0,,,
san_leandroGGtra3NANAppainNA,3351,1,27.2489540192,1,san_leandro,GG,tra3,,,ppa,in,,IW,HM,,2.0,,,,,
unincorporated_sonomaGGNAHRANANAexp1_npres,3352,2,3.63153810031,97,unincorporated_sonoma,GG,,HRA,,,exp1_np,res,,,,,0.0,0.0,,,
petalumaNANADISNANAexp1NA,3353,1,39.2318995079,97,petaluma,,,DIS,,,exp1,,,,,,0.0,0.0,,,
unincorporated_santa_claraNANADISNANAexp1_npres,3354,2,51.0579696829,85,unincorporated_santa_clara,,,DIS,,,exp1_np,res,,,,,0.0,0.0,,,
suisun_cityNAtra3DISNANAinNA,3355,1,0.880340682793,95,suisun_city,,tra3,DIS,,,in,,,,,,,,,,
beniciaNANADISCoCNAinNA,3356,3,4.36763656026,95,benicia,,,DIS,CoC,,in,,,,,,,,,,
larkspurNAtra3HRADISNANAinres,3357,1,1.63560643328,41,larkspur,,tra3,HRADIS,,,in,res,,,,,,,,,
mill_valleyNANAHRANANAoutNA,3358,2,1.99744726056,41,mill_valley,,,HRA,,,out,,,,,,0.0,0.0,,,
unincorporated_sonomaNANAHRADISNANAexp0res,3359,2,2.1297929889,97,unincorporated_sonoma,,,HRADIS,,,exp0,res,,,,,0.0,0.0,,,
piedmontGGtra3HRANANAinNA,3360,2,0.594258488418,1,piedmont,GG,tra3,HRA,,,in,,HM,,50.0,,,,,,
unincorporated_alamedaNANAHRANANAexpmax_npNA,3361,1,20.0000559643,1,unincorporated_alameda,,,HRA,,,expmax_np,,,,,,0.0,0.0,,,
unincorporated_alamedaNANAHRADISNANAexp1res,3362,4,1249.3319318,1,unincorporated_alameda,,,HRADIS,,,exp1,res,,,,,0.0,0.0,,,
unincorporated_alamedaNANAHRANANAexp2_npNA,3363,1,57.5261614888,1,unincorporated_alameda,,,HRA,,,exp2_np,,,,,,0.0,0.0,,,
unincorporated_alamedaNAtra3HRANANAoutres,3364,2,4.30455605349,1,unincorporated_alameda,,tra3,HRA,,,out,res,,,,,0.0,0.0,,,
pacificaNANAHRADISNAppainres,3365,1,0.126331822556,81,pacifica,,,HRADIS,,ppa,in,res,,HM,,,,,,,
unincorporated_contra_costaNAtra2aNACoCNAinunNA,3366,1,0.911152493284,13,unincorporated_contra_costa,,tra2a,,CoC,,inun,,HS,,2.0,,,,,,
calistogaNANANANANAinres,3367,1,2.20082180584,55,calistoga,,,,,,in,res,,,,,,,,,
yountvilleNANAHRADISNANAoutNA,3368,1,0.365503885458,55,yountville,,,HRADIS,,,out,,,,,,0.0,0.0,,,
oaklandNANAHRANANAoutNA,3369,2,0.912629828173,1,oakland,,,HRA,,,out,,,,,,0.0,0.0,,,
concordGGtra2aDISCoCNAinNA,3370,5,1.71844976011,13,concord,GG,tra2a,DIS,CoC,,in,,HM,,55.0,,,,,,concord
rohnert_parkGGtra3DISNANAinNA,3371,2,3.75121435629,97,rohnert_park,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
santa_rosaNANAHRANANAexp1_npNA,3372,1,34.2565350623,97,santa_rosa,,,HRA,,,exp1_np,,,,,,0.0,0.0,,,
windsorNANADISNANAexp1NA,3373,2,70.6159836361,97,windsor,,,DIS,,,exp1,,,,,,0.0,0.0,,,
unincorporated_santa_claraGGtra3HRADISNANAinunres,3374,4,3.30261420491,85,unincorporated_santa_clara,GG,tra3,HRADIS,,,inun,res,HS,,2.0,,,,,,
petalumaNANADISNANAexp1_npNA,3375,1,1.45275040027,97,petaluma,,,DIS,,,exp1_np,,,,,,0.0,0.0,,,
unincorporated_marinGGNANANANAoutNA,3376,1,4.15818768352,41,unincorporated_marin,GG,,,,,out,,,,,,0.0,0.0,,,
unincorporated_solanoNANAHRACoCNAexp1res,3377,2,11.1415686288,95,unincorporated_solano,,,HRA,CoC,,exp1,res,,,,,0.0,0.0,,,
unincorporated_napaNANADISNAppaexp3_aures,3378,1,1.24481519426,55,unincorporated_napa,,,DIS,,ppa,exp3_au,res,,HM,,,0.0,0.0,,,
santa_claraGGtra3HRANANAoutNA,3379,1,0.0813788968885,85,santa_clara,GG,tra3,HRA,,,out,,,,,,0.0,0.0,,,
mountain_viewNAtra2cHRANANAoutNA,3380,1,44.4618931912,85,mountain_view,,tra2c,HRA,,,out,,,,,,0.0,0.0,,,
orindaNANADISNANAinNA,3381,1,42.5784685356,13,orinda,,,DIS,,,in,,,,,,,,,,
napaNANANANANAoutres,3382,2,4.86224648921,55,napa,,,,,,out,res,,,,,0.0,0.0,,,
san_franciscoNAtra1HRADISNANAinres,3383,1,0.0378791347112,75,san_francisco,,tra1,HRADIS,,,in,res,,,,,,,,,
south_san_franciscoNAtra2bNACoCNAinNA,3384,2,1.35802502286,81,south_san_francisco,,tra2b,,CoC,,in,,,,,,,,,,
oaklandNAtra2aNANANAinres,3385,1,0.0944270579413,1,oakland,,tra2a,,,,in,res,,,,,,,,,oak
unincorporated_solanoNANAHRADISNANAexp0NA,3386,1,3.13321964127,95,unincorporated_solano,,,HRADIS,,,exp0,,,,,,0.0,0.0,,,
dixonNANANANAppainNA,3387,1,57.691862073,95,dixon,,,,,ppa,in,,,HM,,,,,,,
unincorporated_sonomaGGtra3DISNANAoutNA,3388,2,41.6507490456,97,unincorporated_sonoma,GG,tra3,DIS,,,out,,,,,,0.0,0.0,,,
unincorporated_alamedaNANANANAppainunNA,3389,2,76.5515894884,1,unincorporated_alameda,,,,,ppa,inun,,,HM,,,,,,,
unincorporated_alamedaNANANANAppaexp1NA,3390,1,6.05880263914,1,unincorporated_alameda,,,,,ppa,exp1,,,HM,,,0.0,0.0,,,
sunnyvaleGGtra3NANANAinNA,3391,2,35.3345847179,85,sunnyvale,GG,tra3,,,,in,,HM,,35.0,,,,,,
cotatiNAtra3DISCoCNAinNA,3392,1,0.211211183557,97,cotati,,tra3,DIS,CoC,,in,,,,,,,,,,
livermoreNANAHRADISNANAexp1_npNA,3393,1,3.08604118605,1,livermore,,,HRADIS,,,exp1_np,,,,,,0.0,0.0,,,
santa_rosaNANAHRADISNANAoutNA,3394,1,3.37519903107,97,santa_rosa,,,HRADIS,,,out,,,,,,0.0,0.0,,,
antiochGGNANACoCNAoutNA,3395,2,0.529542434371,13,antioch,GG,,,CoC,,out,,,,,,0.0,0.0,,,
sebastopolGGNADISNANAinNA,3396,1,2.47264149883,97,sebastopol,GG,,DIS,,,in,,,,35.0,,,,,,
larkspurNANADISNANAinres,3397,1,1.17501231353,41,larkspur,,,DIS,,,in,res,,,,,,,,,
tiburonNANAHRADISNANAoutres,3398,1,0.0572231571462,41,tiburon,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
livermoreNANAHRANANAexp1_npNA,3399,1,5.00470358324,1,livermore,,,HRA,,,exp1_np,,,,,,0.0,0.0,,,
unincorporated_alamedaNANANANANAexp3_auNA,3400,2,5.54299889688,1,unincorporated_alameda,,,,,,exp3_au,,,,,,0.0,0.0,,,
san_brunoGGNADISNANAinres,3401,1,0.122853622874,81,san_bruno,GG,,DIS,,,in,res,,,35.0,,,,,,
dixonNANANACoCppainres,3402,1,4.4779148627,95,dixon,,,,CoC,ppa,in,res,,HM,,,,,,,
